"","status","tempo_empresa","moradia","tempo_emprestimo","idade","estado_civil","registros","trabalho","despesas","renda","ativos","dividas","valor_emprestimo","preco_do_bem"
"3825","ruim",0,"alugada",60,19,"solteira(o)","não","outros",35,NA,0,0,900,1158
"3826","bom",10,"própria",6,39,"casada(o)","não","autônomo",75,67,8000,0,430,500
"3827","ruim",9,"outras",60,30,"casada(o)","sim","fixo",60,109,0,0,1250,1560
"3828","ruim",7,"outras",36,38,"casada(o)","sim","autônomo",35,59,0,0,1000,2246
"3829","bom",3,"pais",36,28,"solteira(o)","não","fixo",35,74,0,0,350,550
"3830","bom",6,"própria",48,51,"casada(o)","não","autônomo",45,106,12000,0,1035,1410
"3831","ruim",0,"pais",48,21,"solteira(o)","não","meio período",35,48,0,0,1850,1877
"3832","ruim",3,"pais",60,23,"solteira(o)","não","fixo",35,62,0,0,1100,1300
"3833","bom",1,"própria",24,39,"casada(o)","não","outros",35,70,4000,0,525,1771
"3834","ruim",3,"alugada",36,39,"casada(o)","não","fixo",90,150,0,0,300,700
"3835","bom",12,"própria",48,39,"casada(o)","não","autônomo",60,95,6000,0,1300,1600
"3836","ruim",0,"priv",36,31,"casada(o)","não","meio período",35,202,6000,0,1300,1663
"3837","bom",2,"alugada",60,24,"casada(o)","não","fixo",55,100,4000,0,1750,1900
"3838","ruim",2,"priv",48,37,"casada(o)","sim","meio período",75,115,2000,0,850,1194
"3839","bom",2,"pais",60,24,"solteira(o)","não","fixo",35,164,0,0,900,1516
"3840","bom",0,"pais",24,20,"solteira(o)","não","fixo",35,155,7000,0,1450,1688
"3841","bom",4,"própria",48,40,"casada(o)","sim","fixo",60,150,3500,200,800,800
"3842","ruim",21,"própria",60,63,"casada(o)","sim","fixo",60,165,3000,0,1250,1424
"3843","ruim",14,"alugada",60,38,"casada(o)","não","fixo",71,108,0,0,1400,1693
"3844","bom",25,"própria",60,51,"casada(o)","não","fixo",35,93,3500,0,900,995
"3845","ruim",6,"outras",60,30,"casada(o)","não","fixo",60,133,0,0,1300,1388
"3846","bom",3,"própria",36,37,"casada(o)","não","fixo",60,55,0,0,1500,2315
"3847","bom",13,"própria",36,39,"casada(o)","não","fixo",35,148,14000,0,300,850
"3848","bom",5,"pais",24,31,"solteira(o)","não","fixo",35,130,0,0,200,1447
"3849","bom",16,"outras",60,34,"casada(o)","não","fixo",60,120,6000,0,1350,1487
"3850","bom",3,"pais",48,20,"solteira(o)","não","autônomo",35,NA,7000,0,1000,1362
"3851","bom",5,"outras",18,65,"casada(o)","sim","outros",35,99,0,0,375,675
"3852","bom",16,"alugada",48,32,"solteira(o)","sim","fixo",47,120,0,0,800,1224
"3853","bom",2,"alugada",48,29,"solteira(o)","não","fixo",60,250,0,0,1000,1179
"3854","bom",0,"pais",60,31,"casada(o)","não","outros",75,37,0,0,1500,2084
"3855","bom",23,"pais",60,37,"solteira(o)","não","autônomo",35,NA,4500,0,1950,2336
"3856","bom",6,"própria",48,55,"casada(o)","não","autônomo",45,74,16000,1500,2000,3753
"3857","ruim",0,"pais",36,19,"solteira(o)","não","autônomo",35,NA,0,0,400,495
"3858","ruim",1,"outras",60,21,"solteira(o)","não","meio período",45,NA,0,0,1100,1480
"3859","ruim",3,"pais",60,25,"casada(o)","não","fixo",35,70,0,0,1300,1332
"3860","bom",5,"própria",36,58,"casada(o)","sim","outros",45,79,7000,0,400,1234
"3861","ruim",0,"alugada",48,20,"solteira(o)","sim","meio período",56,105,0,0,1100,1289
"3862","bom",9,"priv",48,27,"casada(o)","não","fixo",45,102,5000,360,1300,1537
"3863","bom",0,"própria",48,29,"casada(o)","não","outros",60,50,11000,0,1000,1480
"3864","bom",8,"própria",12,39,"casada(o)","não","fixo",75,160,1500,0,360,865
"3865","bom",24,"própria",60,43,"solteira(o)","não","fixo",35,120,3500,0,1320,1680
"3866","bom",3,"pais",60,23,"solteira(o)","não","fixo",35,107,0,0,800,1111
"3867","bom",13,"própria",60,27,"casada(o)","não","fixo",35,253,7000,0,1060,1750
"3868","bom",2,"alugada",60,49,"casada(o)","não","fixo",51,155,0,0,1500,1550
"3869","bom",33,"própria",48,61,"casada(o)","não","fixo",35,130,8000,0,850,1050
"3870","ruim",0,"própria",36,31,"casada(o)","sim","meio período",45,120,3000,150,700,850
"3871","bom",0,"alugada",60,46,"separada(o)","não","fixo",57,124,0,0,940,1149
"3872","bom",7,"pais",60,25,"solteira(o)","não","fixo",35,75,0,0,1100,1340
"3873","bom",20,"própria",36,37,"casada(o)","sim","fixo",60,150,3500,0,450,950
"3874","bom",10,"alugada",36,36,"divorciada(o)","não","autônomo",45,100,0,0,1000,1700
"3875","ruim",17,"própria",36,60,"casada(o)","não","fixo",60,78,2500,0,650,800
"3876","bom",1,"própria",60,28,"casada(o)","não","fixo",45,60,4000,0,1500,2326
"3877","bom",10,"própria",60,32,"casada(o)","não","fixo",45,419,5500,2500,1300,1995
"3878","bom",4,"alugada",60,25,"casada(o)","não","fixo",56,112,0,0,1250,1399
"3879","ruim",3,"alugada",60,32,"casada(o)","não","fixo",50,147,0,0,1100,1226
"3880","bom",31,"própria",12,53,"casada(o)","sim","fixo",60,165,6000,0,594,1332
"3881","bom",3,"alugada",24,32,"casada(o)","não","fixo",61,160,0,0,400,450
"3882","bom",8,"alugada",60,46,"casada(o)","não","autônomo",45,NA,0,0,1000,1359
"3883","bom",0,"alugada",12,22,"solteira(o)","não","autônomo",38,34,0,0,700,1665
"3884","bom",1,"alugada",60,25,"casada(o)","não","meio período",42,73,0,0,1000,1050
"3885","ruim",12,"própria",60,37,"casada(o)","não","fixo",60,98,9000,200,800,1012
"3886","bom",2,"alugada",36,44,"casada(o)","não","meio período",57,123,5000,0,900,975
"3887","bom",10,"própria",12,36,"casada(o)","não","autônomo",45,NA,4000,0,900,1776
"3888","bom",1,"própria",60,40,"casada(o)","sim","fixo",45,100,8500,0,400,1570
"3889","bom",0,"própria",60,47,"casada(o)","não","autônomo",45,56,6000,0,1345,1345
"3890","bom",3,"própria",60,32,"casada(o)","não","fixo",45,90,6000,0,1500,2502
"3891","bom",1,"própria",60,21,"solteira(o)","sim","fixo",35,294,53000,0,1300,1398
"3892","bom",10,"própria",36,50,"casada(o)","não","autônomo",75,NA,7500,0,1000,1230
"3893","bom",19,"pais",60,34,"solteira(o)","não","fixo",35,80,0,0,1000,1097
"3894","bom",0,"pais",18,33,"solteira(o)","não","fixo",35,112,6000,0,450,1196
"3895","bom",3,"alugada",60,29,"casada(o)","sim","fixo",55,100,0,0,930,1007
"3896","bom",4,"própria",36,42,"solteira(o)","não","fixo",35,115,12000,0,900,1299
"3897","bom",5,"própria",60,37,"casada(o)","não","autônomo",60,67,3500,196,1300,1625
"3898","bom",2,"própria",60,24,"casada(o)","não","fixo",45,375,5000,0,2200,2433
"3899","bom",2,"outras",60,39,"solteira(o)","não","fixo",35,113,0,0,1250,1499
"3900","bom",18,"alugada",36,41,"solteira(o)","não","autônomo",40,53,0,0,750,1077
"3901","bom",17,"própria",48,55,"casada(o)","sim","autônomo",60,73,15000,0,1900,2205
"3902","ruim",5,"própria",48,26,"solteira(o)","não","fixo",35,NA,10000,5000,1500,2272
"3903","bom",19,"própria",60,34,"casada(o)","não","fixo",60,196,7000,1000,1690,1930
"3904","bom",1,"alugada",48,24,"casada(o)","não","meio período",41,56,0,0,1500,1935
"3905","bom",16,"própria",48,31,"casada(o)","não","fixo",45,200,5000,800,1250,1646
"3906","bom",1,"alugada",48,34,"casada(o)","não","fixo",55,102,0,0,600,1074
"3907","bom",15,"própria",60,43,"casada(o)","não","autônomo",60,310,7000,0,1200,1297
"3908","bom",11,"própria",60,33,"casada(o)","não","fixo",60,106,6000,0,1500,1702
"3909","ruim",0,"pais",36,22,"solteira(o)","não","meio período",35,103,4500,0,1050,1485
"3910","bom",0,"pais",60,41,"solteira(o)","não","meio período",35,131,4500,0,1200,1538
"3911","ruim",0,"priv",60,43,"casada(o)","não","meio período",45,117,2000,250,1600,1967
"3912","ruim",0,"alugada",60,25,"solteira(o)","sim","meio período",47,120,0,0,1200,1460
"3913","ruim",0,"alugada",36,18,"solteira(o)","sim","outros",38,33,0,0,300,350
"3914","ruim",0,"pais",36,35,"solteira(o)","não","autônomo",35,NA,0,0,875,950
"3915","bom",9,"outras",60,31,"casada(o)","não","fixo",60,130,0,0,1500,1700
"3916","bom",14,"própria",60,40,"casada(o)","não","fixo",60,110,5000,0,1000,1646
"3917","bom",4,"pais",36,20,"solteira(o)","não","fixo",35,60,0,0,550,587
"3918","bom",5,"pais",36,28,"casada(o)","não","fixo",45,107,0,0,1160,1959
"3919","ruim",0,"alugada",36,22,"solteira(o)","não","meio período",42,65,0,0,430,550
"3920","bom",4,"pais",36,28,"casada(o)","não","fixo",35,173,0,0,1000,1300
"3921","bom",13,"própria",60,35,"casada(o)","não","fixo",60,134,4500,700,1000,1894
"3922","bom",8,"própria",60,41,"casada(o)","não","autônomo",60,173,8000,0,1200,1570
"3923","ruim",1,"pais",60,22,"solteira(o)","não","autônomo",35,78,3500,0,2275,2300
"3924","bom",5,NA,48,51,"divorciada(o)","não","fixo",35,95,6000,0,500,645
"3925","bom",3,"alugada",36,21,"solteira(o)","não","fixo",44,89,0,0,400,500
"3926","ruim",1,"própria",60,40,"casada(o)","sim","fixo",60,155,2500,0,1650,1650
"3927","ruim",3,"própria",36,45,"casada(o)","sim","fixo",60,87,3500,0,650,650
"3928","bom",0,"pais",48,22,"solteira(o)","não","autônomo",45,NA,0,0,4000,4500
"3929","ruim",1,"pais",36,31,"casada(o)","não","fixo",35,61,4000,0,700,800
"3930","bom",3,"priv",60,35,"casada(o)","não","fixo",75,185,3500,1200,700,845
"3931","bom",20,"própria",12,48,"separada(o)","não","autônomo",75,300,18000,0,760,1369
"3932","ruim",3,"própria",36,40,"casada(o)","sim","autônomo",60,NA,4500,0,575,775
"3933","bom",10,"própria",36,37,"casada(o)","sim","fixo",60,320,15000,1000,1000,2191
"3934","bom",1,"própria",36,20,"solteira(o)","não","meio período",35,139,4000,0,375,425
"3935","bom",8,"alugada",48,36,"casada(o)","não","fixo",76,159,0,0,830,939
"3936","bom",6,"outras",48,35,"casada(o)","não","fixo",60,79,15000,0,2000,2504
"3937","bom",0,"outras",36,26,"casada(o)","não","fixo",45,260,0,0,725,775
"3938","ruim",0,"alugada",60,60,"casada(o)","não","outros",55,100,8000,0,2500,2500
"3939","bom",12,"própria",60,54,"casada(o)","sim","fixo",75,231,15000,0,1950,2500
"3940","bom",6,"alugada",60,31,"solteira(o)","não","fixo",43,82,0,0,800,946
"3941","ruim",3,"pais",60,30,"casada(o)","sim","fixo",45,120,4000,0,1500,1621
"3942","ruim",0,"pais",18,19,"solteira(o)","não","fixo",35,91,0,0,650,650
"3943","bom",12,"alugada",36,30,"casada(o)","não","fixo",65,203,0,0,1500,2700
"3944","bom",13,"pais",60,34,"solteira(o)","não","fixo",35,96,0,0,750,775
"3945","ruim",0,"própria",60,39,"casada(o)","sim","autônomo",45,NA,10000,0,1500,1699
"3946","bom",4,"priv",24,44,"casada(o)","não","autônomo",60,NA,2900,0,1800,2750
"3947","ruim",8,"outras",36,39,"casada(o)","não","fixo",35,NA,0,0,450,550
"3948","bom",8,"própria",24,36,"casada(o)","não","fixo",60,90,6000,1500,900,1715
"3949","bom",10,"própria",36,52,"casada(o)","não","autônomo",35,225,25000,0,2000,2315
"3950","bom",5,"própria",60,36,"casada(o)","sim","fixo",35,205,9000,1500,1050,1168
"3951","ruim",5,"pais",48,20,"solteira(o)","não","outros",45,NA,0,0,2500,3542
"3952","ruim",2,"própria",60,35,"solteira(o)","não","fixo",35,51,4000,0,1400,1628
"3953","bom",21,"própria",60,40,"casada(o)","sim","fixo",60,144,6500,0,2000,2230
"3954","ruim",3,"pais",60,34,"solteira(o)","sim","meio período",35,80,0,0,1100,1265
"3955","ruim",0,"alugada",60,38,"casada(o)","não","autônomo",35,NA,0,0,1300,1636
"3956","bom",14,"pais",60,32,"casada(o)","sim","fixo",35,140,0,0,1150,1273
"3957","bom",23,"própria",60,50,"casada(o)","não","fixo",45,90,3000,0,950,1101
"3958","bom",3,"própria",48,25,"casada(o)","não","autônomo",35,107,4500,1900,1000,1250
"3959","bom",4,"própria",36,32,"casada(o)","não","fixo",45,190,13000,2000,800,2400
"3960","bom",8,"própria",60,34,"casada(o)","sim","fixo",45,145,5000,0,1100,1110
"3961","bom",11,"alugada",12,29,"solteira(o)","não","fixo",44,93,0,0,700,1667
"3962","bom",2,"alugada",60,40,"casada(o)","não","fixo",60,145,500,0,1550,1621
"3963","bom",3,"pais",48,24,"solteira(o)","não","fixo",35,55,3000,0,850,875
"3964","bom",3,"pais",48,28,"casada(o)","não","fixo",45,173,0,0,1000,2057
"3965","bom",6,"alugada",60,34,"casada(o)","não","fixo",86,110,0,0,800,2263
"3966","ruim",0,"alugada",60,38,"casada(o)","sim","meio período",75,NA,0,0,1000,1235
"3967","bom",20,"própria",60,39,"casada(o)","não","fixo",60,68,13000,0,900,975
"3968","bom",0,"própria",24,52,"casada(o)","não","outros",45,170,6500,0,500,600
"3969","bom",8,"própria",60,33,"casada(o)","não","fixo",45,160,2000,0,1050,2277
"3970","ruim",5,"própria",48,49,"viúva(o)","não","outros",35,48,4000,0,1100,1438
"3971","bom",17,"própria",48,46,"casada(o)","não","fixo",35,128,4000,0,1400,1718
"3972","ruim",2,"alugada",48,44,"separada(o)","não","fixo",48,125,5000,800,1600,2500
"3973","bom",0,"pais",60,22,"solteira(o)","não","meio período",35,72,0,0,1100,1131
"3974","bom",20,"própria",60,44,"casada(o)","não","fixo",60,115,4000,0,1250,1463
"3975","bom",5,"alugada",60,42,"separada(o)","sim","autônomo",89,288,15000,0,1800,2148
"3976","bom",16,"própria",36,40,"casada(o)","não","fixo",60,160,4000,0,1300,2305
"3977","bom",14,"própria",60,38,"casada(o)","não","fixo",60,114,5000,400,1200,2062
"3978","bom",1,"alugada",6,38,"casada(o)","não","meio período",72,118,0,0,125,375
"3979","bom",1,"pais",48,21,"solteira(o)","não","fixo",35,60,0,0,850,1195
"3980","ruim",1,"alugada",24,24,"solteira(o)","não","meio período",49,139,0,0,500,550
"3981","bom",12,"alugada",48,36,"casada(o)","não","fixo",80,195,0,0,1800,2272
"3982","bom",3,"pais",48,29,"separada(o)","não","fixo",35,108,0,0,900,1263
"3983","ruim",2,"alugada",18,46,"casada(o)","sim","fixo",74,140,0,0,200,380
"3984","bom",18,"pais",60,42,"divorciada(o)","sim","fixo",35,145,0,0,1000,1025
"3985","bom",15,"própria",36,43,"casada(o)","sim","fixo",60,105,5000,0,400,1631
"3986","ruim",2,"pais",60,20,"solteira(o)","não","fixo",35,56,3500,0,1300,1637
"3987","bom",14,"própria",60,28,"casada(o)","não","fixo",35,216,4000,0,1750,2270
"3988","ruim",0,"pais",36,21,"solteira(o)","não","meio período",35,130,2000,0,875,1075
"3989","bom",3,"própria",60,27,"casada(o)","não","fixo",35,120,4000,1500,1800,2090
"3990","bom",1,"própria",60,27,"casada(o)","não","fixo",35,90,2000,0,1150,1470
"3991","ruim",6,"alugada",60,38,"casada(o)","sim","fixo",55,103,0,0,1100,1303
"3992","ruim",0,"própria",36,42,"casada(o)","não","autônomo",60,NA,5000,0,1350,1850
"3993","bom",3,"própria",60,33,"casada(o)","sim","fixo",45,193,10000,1500,1300,1730
"3994","bom",6,"pais",18,25,"casada(o)","não","fixo",45,164,0,0,1250,1890
"3995","bom",18,"alugada",60,37,"casada(o)","não","fixo",70,100,0,0,1300,1345
"3996","bom",30,"própria",12,56,"casada(o)","não","autônomo",45,60,12000,0,1375,1700
"3997","bom",25,"priv",12,55,"solteira(o)","não","autônomo",35,92,25000,0,150,400
"3998","bom",1,"própria",60,22,"solteira(o)","não","fixo",35,300,4000,200,1350,1450
"3999","bom",18,"alugada",48,53,"casada(o)","não","fixo",54,92,0,0,1340,1345
"4000","bom",5,"própria",36,53,"casada(o)","sim","outros",35,227,8500,0,1550,1985
"4001","ruim",5,"alugada",48,31,"casada(o)","sim","fixo",60,150,0,0,800,1707
"4002","bom",14,"própria",60,40,"casada(o)","não","fixo",45,91,0,0,1100,1565
"4003","ruim",0,"pais",60,33,"casada(o)","sim","autônomo",60,NA,0,0,2000,2235
"4004","bom",10,"priv",60,48,"casada(o)","não","fixo",35,161,9000,0,900,1100
"4005","bom",39,"própria",60,58,"casada(o)","não","fixo",35,113,3500,0,1380,1623
"4006","bom",0,"priv",48,41,"casada(o)","não","fixo",75,146,10000,0,1370,1623
"4007","bom",1,"pais",36,24,"solteira(o)","não","fixo",35,70,0,0,700,1067
"4008","ruim",5,"alugada",60,37,"casada(o)","não","fixo",77,318,5000,0,1750,2953
"4009","bom",10,"própria",60,34,"casada(o)","não","fixo",45,115,9500,0,1450,1721
"4010","ruim",1,"alugada",60,36,"casada(o)","sim","meio período",84,90,0,0,1100,1184
"4011","bom",3,"priv",60,27,"casada(o)","não","fixo",35,215,5000,2800,1500,1682
"4012","bom",8,"própria",24,30,"casada(o)","sim","fixo",35,340,1200,0,1000,1893
"4013","ruim",1,"alugada",60,31,"divorciada(o)","sim","meio período",39,42,0,0,1200,1265
"4014","bom",0,"própria",24,18,"solteira(o)","não","meio período",35,104,12000,0,1700,1726
"4015","bom",20,"priv",60,59,"casada(o)","não","autônomo",35,81,18000,0,1200,1349
"4016","ruim",8,"alugada",48,30,"solteira(o)","não","fixo",46,114,0,0,1650,1659
"4017","bom",0,"priv",60,42,"casada(o)","não","meio período",35,210,1500,0,1250,1518
"4018","bom",3,"própria",48,29,"casada(o)","não","fixo",35,83,4500,1170,700,837
"4019","ruim",3,"alugada",48,39,"casada(o)","sim","fixo",97,223,0,0,1250,1609
"4020","bom",17,"outras",48,40,"casada(o)","não","fixo",60,117,6000,960,1200,1893
"4021","ruim",14,"própria",60,47,"viúva(o)","sim","fixo",35,100,4000,2000,1475,1475
"4022","ruim",11,"pais",60,30,"casada(o)","sim","fixo",45,105,5000,0,1500,2500
"4023","ruim",24,"outras",60,41,"casada(o)","sim","autônomo",75,NA,0,0,2200,2428
"4024","bom",2,"pais",36,25,"solteira(o)","não","fixo",35,110,0,0,500,1200
"4025","bom",3,"pais",60,23,"solteira(o)","não","autônomo",35,42,10000,0,2000,2203
"4026","bom",14,"própria",60,35,"casada(o)","não","fixo",35,80,3500,0,1100,1622
"4027","ruim",20,"própria",60,43,"casada(o)","sim","fixo",45,120,10000,0,2000,2700
"4028","bom",5,"alugada",24,41,"casada(o)","não","autônomo",44,90,8000,0,600,1218
"4029","bom",15,"própria",60,50,"casada(o)","sim","fixo",35,112,4000,0,1150,1400
"4030","bom",3,"própria",36,26,"casada(o)","não","fixo",35,136,6000,4500,900,1421
"4031","ruim",7,"própria",36,38,"casada(o)","sim","fixo",45,85,3400,1500,450,550
"4032","bom",7,"própria",60,33,"casada(o)","não","autônomo",60,144,4500,0,1100,1245
"4033","bom",9,"própria",60,42,"casada(o)","não","fixo",75,140,7000,0,1000,1423
"4034","bom",2,"alugada",48,22,"casada(o)","não","fixo",53,183,0,0,1300,1300
"4035","bom",2,"alugada",60,38,"solteira(o)","não","fixo",70,250,NA,0,1300,1365
"4036","ruim",1,"priv",36,28,"casada(o)","não","autônomo",45,NA,6000,0,1000,1150
"4037","ruim",0,"alugada",60,24,"casada(o)","não","meio período",41,56,0,0,1308,1558
"4038","bom",2,"priv",60,24,"casada(o)","não","fixo",35,170,5000,1500,1150,1200
"4039","bom",16,"alugada",36,41,"casada(o)","não","fixo",52,71,0,0,900,950
"4040","ruim",3,"alugada",60,39,"casada(o)","sim","fixo",69,94,0,0,1450,1546
"4041","ruim",1,"alugada",60,34,"casada(o)","não","fixo",56,112,4000,1500,1400,1508
"4042","bom",12,"alugada",36,55,"casada(o)","não","fixo",57,115,0,0,800,1250
"4043","ruim",0,"própria",60,64,"viúva(o)","não","outros",35,100,8000,0,1980,2038
"4044","bom",3,"outras",48,32,"solteira(o)","sim","fixo",35,71,0,0,1000,1200
"4045","bom",14,"alugada",36,47,"casada(o)","não","fixo",73,125,6500,0,600,825
"4046","ruim",0,"pais",60,25,"solteira(o)","não","meio período",35,35,0,0,1150,1351
"4047","bom",9,"própria",60,25,"casada(o)","não","fixo",60,200,13500,5000,1900,2115
"4048","ruim",0,"alugada",48,35,"casada(o)","não","meio período",106,160,0,0,930,930
"4049","ruim",0,"alugada",48,24,"casada(o)","não","meio período",35,NA,0,0,600,1452
"4050","ruim",1,"pais",60,43,"casada(o)","sim","fixo",90,179,0,0,1600,1896
"4051","ruim",2,"pais",36,21,"solteira(o)","não","autônomo",35,221,0,0,500,650
"4052","bom",4,"própria",48,22,"casada(o)","não","fixo",35,214,10000,3000,1250,1566
"4053","bom",20,"própria",60,56,"casada(o)","não","fixo",35,145,5000,0,1600,1763
"4054","bom",2,"outras",48,25,"solteira(o)","não","fixo",35,142,0,0,1000,1440
"4055","bom",8,"própria",60,56,"casada(o)","não","autônomo",45,200,30000,0,1400,1500
"4056","bom",13,"própria",60,36,"casada(o)","não","fixo",45,72,3500,45,1400,1625
"4057","bom",5,"própria",24,59,"casada(o)","não","fixo",35,105,18000,0,1800,1965
"4058","bom",13,"própria",60,58,"casada(o)","não","fixo",75,211,7500,2000,800,1214
"4059","ruim",0,"própria",60,40,"casada(o)","sim","meio período",90,90,8000,0,1000,1189
"4060","bom",25,"própria",12,49,"casada(o)","não","autônomo",60,100,5500,0,1000,1998
"4061","ruim",5,"alugada",54,27,"casada(o)","não","fixo",47,118,0,0,1500,1600
"4062","ruim",2,"própria",60,44,"casada(o)","não","fixo",60,88,2000,0,1450,1452
"4063","bom",5,"própria",24,26,"casada(o)","não","fixo",45,147,10000,300,450,1522
"4064","ruim",5,"alugada",48,49,"viúva(o)","sim","autônomo",45,NA,0,0,1000,2193
"4065","bom",18,"própria",60,45,"solteira(o)","sim","fixo",35,197,2000,0,1500,1578
